request_calc_id,product_type,bank_id,target,position,revenue,rank_true,rank_pred,score,bank_name
8958c9c6-bd3a-40f8-ad6c-0165a374ab35,Микрокредиты,143000,0.0,9,69.76,7.0,5.0,0.3956127080181543,Быстроденьги
8958c9c6-bd3a-40f8-ad6c-0165a374ab35,Микрокредиты,209119,0.0,11,58.82,8.0,6.0,0.2779438135086671,Надо денег
8958c9c6-bd3a-40f8-ad6c-0165a374ab35,Микрокредиты,201603,0.0,12,101.32,9.0,8.0,0.1891117478510029,Деньги сразу
8970db59-ebca-4a3b-be2f-dbfa547318ee,Кредитные карты,276,1.0,1,0.0,1.0,14.0,0.001081081081081081,Сбербанк
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,156561,0.0,3,111.26,2.0,2.0,0.45105328376703835,Webbankir
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,194902,0.0,4,0.0,3.0,1.0,0.654296875,Займер
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,191204,0.0,5,206.99,4.0,7.0,0.2779438135086671,One click money
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,150495,0.0,7,154.83,5.0,5.0,0.33255633255633255,Веб-займ
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,165221,0.0,8,179.88,6.0,4.0,0.3956127080181543,Турбозайм
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,143000,0.0,9,69.1,7.0,3.0,0.45105328376703835,Быстроденьги
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,209119,0.0,11,142.12,8.0,8.0,0.2572741194486983,Надо денег
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,201603,0.0,12,26.09,9.0,12.0,0.19047619047619047,Деньги сразу
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,194904,0.0,14,87.5,10.0,9.0,0.2572741194486983,Joymoney
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,165135,0.0,15,189.43,11.0,6.0,0.3117283950617284,Срочноденьги
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,209044,0.0,20,78.62,12.0,10.0,0.2572741194486983,Credit7
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,146714,0.0,33,62.85,13.0,11.0,0.2572741194486983,Е заем
8970db59-ebca-4a3b-be2f-dbfa547318ee,Микрокредиты,209120,0.0,34,31.3,14.0,13.0,0.07002518891687658,Финмолл
897e3b1e-f225-41da-982c-8e184b4bf215,Кредитные карты,276,1.0,1,0.0,1.0,7.0,0.0050062578222778474,Сбербанк
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,156561,0.0,3,134.77,2.0,3.0,0.2572741194486983,Webbankir
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,194902,0.0,4,312.5,3.0,1.0,0.7345679012345679,Займер
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,191204,0.0,5,200.49,4.0,6.0,0.1640571817562968,One click money
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,150495,0.0,7,240.94,5.0,2.0,0.3117283950617284,Веб-займ
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,165221,0.0,8,165.5,6.0,5.0,0.22970159611380986,Турбозайм
897e3b1e-f225-41da-982c-8e184b4bf215,Микрокредиты,143000,0.0,9,75.29,7.0,4.0,0.2572741194486983,Быстроденьги
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Кредитные карты,276,0.0,3,0.0,1.0,18.0,0.0006718172657037286,Сбербанк
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Кредиты,170,1.0,5,109.97,2.0,15.0,0.03509956125548431,Совкомбанк
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Кредиты,170,0.0,6,161.07,3.0,16.0,0.03509956125548431,Совкомбанк
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Кредитные карты,170,0.0,7,34.76,4.0,11.0,0.07554744525547445,Совкомбанк
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,194902,0.0,8,312.5,5.0,1.0,0.5399999999999996,Займер
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,191204,0.0,9,200.49,6.0,7.0,0.14619883040935672,One click money
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,150495,0.0,10,240.94,7.0,2.0,0.2572741194486983,Веб-займ
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,156561,0.0,12,134.77,8.0,3.0,0.22970159611380986,Webbankir
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,165221,0.0,13,165.5,9.0,5.0,0.17264081931236283,Турбозайм
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,165738,0.0,14,310.86,10.0,12.0,0.057692307692307696,Деньги на дом
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,143000,0.0,17,75.29,11.0,4.0,0.22970159611380986,Быстроденьги
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,201603,0.0,18,56.42,12.0,13.0,0.04459016393442623,Деньги сразу
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,194904,0.0,20,67.88,13.0,8.0,0.0975609756097561,Joymoney
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,209119,0.0,21,113.7,14.0,10.0,0.08365758754863813,Надо денег
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,196779,0.0,25,179.77,15.0,6.0,0.16666666666666666,До зарплаты
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,209044,0.0,26,111.4,16.0,9.0,0.09523809523809523,Credit7
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,146714,0.0,32,38.81,17.0,14.0,0.04314159292035398,Е заем
899e8a6b-0463-4d88-90ce-66f627cfa0f7,Микрокредиты,209120,0.0,33,38.51,18.0,17.0,0.016822429906542057,Финмолл
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Кредитные карты,276,0.0,3,0.0,1.0,20.0,0.0022624434389140274,Сбербанк
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Кредиты,170,1.0,4,123.41,2.0,17.0,0.028292989625903806,Совкомбанк
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Кредиты,170,0.0,12,166.24,3.0,18.0,0.028292989625903806,Совкомбанк
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Кредитные карты,170,0.0,13,35.21,4.0,15.0,0.10206084396467124,Совкомбанк
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,156561,0.0,15,140.7,5.0,2.0,0.45105328376703835,Webbankir
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,194902,0.0,16,218.02,6.0,1.0,0.7345679012345679,Займер
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,191204,0.0,17,211.31,7.0,8.0,0.22970159611380986,One click money
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,150495,0.0,19,231.78,8.0,3.0,0.36498150431565973,Веб-займ
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,165221,0.0,20,193.51,9.0,5.0,0.3117283950617284,Турбозайм
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,143000,0.0,21,82.42,10.0,4.0,0.3295880149812734,Быстроденьги
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,209119,0.0,23,133.6,11.0,11.0,0.1891117478510029,Надо денег
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,201603,0.0,24,69.48,12.0,14.0,0.13875598086124402,Деньги сразу
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,194904,0.0,26,82.18,13.0,9.0,0.20630749014454666,Joymoney
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,165135,0.0,27,194.75,14.0,6.0,0.2779438135086671,Срочноденьги
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,196779,0.0,31,213.49,15.0,7.0,0.2779438135086671,До зарплаты
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,209044,0.0,32,137.18,16.0,10.0,0.20630749014454666,Credit7
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,165596,0.0,36,46.83,17.0,16.0,0.04314159292035398,Монеза
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,165738,0.0,43,300.66,18.0,12.0,0.15895765472312703,Деньги на дом
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,146714,0.0,46,60.16,19.0,13.0,0.1537610619469026,Е заем
89a16c67-aacf-48e5-87bf-a1ccbde496c3,Микрокредиты,209120,0.0,47,34.64,20.0,19.0,0.02616165560327997,Финмолл
89c49f93-1080-4859-92a5-9f0c74ada1bf,Кредитные карты,276,0.0,1,0.0,1.0,4.0,0.009633027522935779,Сбербанк
89c49f93-1080-4859-92a5-9f0c74ada1bf,Микрокредиты,194902,1.0,4,218.02,2.0,1.0,0.7345679012345679,Займер
89c49f93-1080-4859-92a5-9f0c74ada1bf,Микрокредиты,191204,0.0,5,211.31,3.0,3.0,0.1891117478510029,One click money
89c49f93-1080-4859-92a5-9f0c74ada1bf,Микрокредиты,150495,0.0,6,231.78,4.0,2.0,0.33255633255633255,Веб-займ
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Кредитные карты,276,1.0,3,0.0,1.0,18.0,0.001081081081081081,Сбербанк
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Кредиты,170,0.0,5,161.07,2.0,16.0,0.03509956125548431,Совкомбанк
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Кредитные карты,170,1.0,6,34.76,3.0,9.0,0.09026548672566372,Совкомбанк
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,156561,0.0,8,134.77,4.0,2.0,0.17264081931236283,Webbankir
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,194902,0.0,9,312.5,5.0,1.0,0.5399999999999996,Займер
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,191204,0.0,10,200.49,6.0,10.0,0.08980355472404115,One click money
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,150495,0.0,12,240.94,7.0,3.0,0.17264081931236283,Веб-займ
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,165221,0.0,13,165.5,8.0,4.0,0.15895765472312703,Турбозайм
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,143000,0.0,14,75.29,9.0,5.0,0.15895765472312703,Быстроденьги
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,209119,0.0,16,113.7,10.0,12.0,0.07002518891687658,Надо денег
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,201603,0.0,17,56.42,11.0,15.0,0.03662420382165605,Деньги сразу
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,194904,0.0,19,67.88,12.0,11.0,0.08980355472404115,Joymoney
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,165135,0.0,20,169.32,13.0,6.0,0.1395973154362416,Срочноденьги
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,196779,0.0,24,179.77,14.0,7.0,0.13875598086124402,До зарплаты
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,209044,0.0,25,111.4,15.0,8.0,0.09523809523809523,Credit7
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,165738,0.0,35,310.86,16.0,13.0,0.04459016393442623,Деньги на дом
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,146714,0.0,38,38.81,17.0,14.0,0.04459016393442623,Е заем
8a02893c-e292-4c72-a41b-33b2c4c6bd30,Микрокредиты,209120,0.0,39,38.51,18.0,17.0,0.005698005698005698,Финмолл
8a040487-045f-4d5d-ac6e-7992c6a98da8,Кредитные карты,276,1.0,1,0.0,1.0,10.0,0.000555247084952804,Сбербанк
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,156561,0.0,3,134.77,2.0,2.0,0.5399999999999996,Webbankir
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,194902,0.0,4,312.5,3.0,1.0,0.7345679012345679,Займер
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,191204,0.0,5,200.49,4.0,6.0,0.3295880149812734,One click money
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,150495,0.0,7,240.94,5.0,3.0,0.4857142857142857,Веб-займ
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,165221,0.0,8,165.5,6.0,5.0,0.3956127080181543,Турбозайм
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,143000,0.0,9,75.29,7.0,4.0,0.45105328376703835,Быстроденьги
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,209119,0.0,11,113.7,8.0,8.0,0.2779438135086671,Надо денег
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,201603,0.0,12,56.42,9.0,9.0,0.1891117478510029,Деньги сразу
8a040487-045f-4d5d-ac6e-7992c6a98da8,Микрокредиты,194904,0.0,14,67.88,10.0,7.0,0.3117283950617284,Joymoney
8a0a8364-8873-4543-984c-f0be5dcc877a,Кредитные карты,276,0.0,1,0.0,1.0,7.0,0.0006718172657037286,Сбербанк
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,194902,0.0,2,312.5,2.0,1.0,0.2779438135086671,Займер
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,191204,1.0,3,200.49,3.0,3.0,0.07002518891687658,One click money
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,150495,0.0,4,240.94,4.0,2.0,0.1640571817562968,Веб-займ
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,156561,0.0,6,134.77,5.0,5.0,0.02616165560327997,Webbankir
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,165221,0.0,7,165.5,6.0,4.0,0.07002518891687658,Турбозайм
8a0a8364-8873-4543-984c-f0be5dcc877a,Микрокредиты,165738,0.0,8,310.86,7.0,6.0,0.022492401215805473,Деньги на дом
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,194902,0.0,2,833.33,1.0,1.0,0.6514522821576764,Займер
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,143000,0.0,7,184.52,2.0,3.0,0.1891117478510029,Быстроденьги
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,194902,0.0,9,706.84,3.0,2.0,0.6514522821576764,Займер
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,201603,0.0,10,221.35,4.0,6.0,0.04314159292035398,Деньги сразу
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,165596,0.0,21,213.54,5.0,7.0,0.022492401215805473,Монеза
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,165738,0.0,28,267.86,6.0,4.0,0.07002518891687658,Деньги на дом
8a163338-0fa1-4ad7-88ff-0a6c2be8fe79,Микрокредиты,146714,1.0,31,45.45,7.0,5.0,0.04459016393442623,Е заем
8a297f9c-4861-4a30-a253-1e255ae8442b,Кредитные карты,276,1.0,1,0.0,1.0,8.0,0.0006718172657037286,Сбербанк
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,156561,0.0,3,140.7,2.0,5.0,0.02616165560327997,Webbankir
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,194902,0.0,4,218.02,3.0,1.0,0.17264081931236283,Займер
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,191204,0.0,5,211.31,4.0,6.0,0.02616165560327997,One click money
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,150495,0.0,7,231.78,5.0,2.0,0.12920526572403707,Веб-займ
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,165221,0.0,8,193.51,6.0,4.0,0.04459016393442623,Турбозайм
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,143000,0.0,9,82.42,7.0,3.0,0.08365758754863813,Быстроденьги
8a297f9c-4861-4a30-a253-1e255ae8442b,Микрокредиты,209119,0.0,11,133.6,8.0,7.0,0.016822429906542057,Надо денег
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,194902,0.0,1,218.02,1.0,1.0,0.654296875,Займер
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,150495,0.0,3,231.78,2.0,3.0,0.33255633255633255,Веб-займ
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,156561,0.0,5,140.7,3.0,2.0,0.36498150431565973,Webbankir
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,165221,1.0,6,193.51,4.0,5.0,0.2572741194486983,Турбозайм
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,165738,0.0,7,300.66,5.0,8.0,0.12920526572403707,Деньги на дом
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,143000,0.0,10,82.42,6.0,4.0,0.2779438135086671,Быстроденьги
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,201603,0.0,11,69.48,7.0,9.0,0.0975609756097561,Деньги сразу
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,194904,0.0,13,82.18,8.0,6.0,0.17264081931236283,Joymoney
8a30d9b3-4889-4395-afc6-81639bc21c55,Микрокредиты,209119,0.0,14,133.6,9.0,7.0,0.1640571817562968,Надо денег
8a3ddd54-c0d0-4c23-baed-60f5f6631e86,Кредитные карты,276,1.0,1,0.0,1.0,1.0,0.0016638935108153079,Сбербанк
8a435942-ebf1-479d-a336-00916533c5c8,Кредитные карты,276,1.0,3,0.0,1.0,1.0,0.0022624434389140274,Сбербанк
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,194902,0.0,2,312.5,1.0,1.0,0.5399999999999996,Займер
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,191204,0.0,3,200.49,2.0,5.0,0.09523809523809523,One click money
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,150495,0.0,5,240.94,3.0,2.0,0.1891117478510029,Веб-займ
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,165221,0.0,6,165.5,4.0,4.0,0.14619883040935672,Турбозайм
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,143000,1.0,7,75.29,5.0,3.0,0.15895765472312703,Быстроденьги
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,209119,0.0,9,113.7,6.0,6.0,0.07002518891687658,Надо денег
8a631559-f3f3-43b3-923a-c9ca9ec257e8,Микрокредиты,201603,0.0,10,56.42,7.0,7.0,0.02616165560327997,Деньги сразу
8a7668e1-d94d-4ff9-9054-cb64899d93b4,Кредиты,170,0.0,1,109.97,1.0,2.0,0.05719794344473008,Совкомбанк
8a7668e1-d94d-4ff9-9054-cb64899d93b4,Кредиты,170,1.0,2,185.0,2.0,3.0,0.05719794344473008,Совкомбанк
8a7668e1-d94d-4ff9-9054-cb64899d93b4,Кредиты,170,0.0,3,161.07,3.0,4.0,0.05719794344473008,Совкомбанк
8a7668e1-d94d-4ff9-9054-cb64899d93b4,Микрокредиты,156561,0.0,6,134.77,4.0,1.0,0.5399999999999996,Webbankir
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Кредиты,170,1.0,1,62.72,1.0,13.0,0.02125734961555857,Совкомбанк
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Кредиты,170,0.0,4,0.0,2.0,14.0,0.02125734961555857,Совкомбанк
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Кредиты,170,0.0,5,24.43,3.0,15.0,0.02125734961555857,Совкомбанк
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,156561,0.0,7,36.23,4.0,2.0,0.5254237288135593,Webbankir
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,194902,0.0,8,201.91,5.0,1.0,0.8666666666666667,Займер
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,191204,0.0,9,96.34,6.0,9.0,0.2779438135086671,One click money
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,150495,0.0,11,152.36,7.0,3.0,0.513574660633484,Веб-займ
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,165221,0.0,12,147.61,8.0,4.0,0.3956127080181543,Турбозайм
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,143000,0.0,13,69.76,9.0,5.0,0.3956127080181543,Быстроденьги
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,209119,0.0,15,58.82,10.0,10.0,0.2779438135086671,Надо денег
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,201603,0.0,16,101.32,11.0,12.0,0.1891117478510029,Деньги сразу
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,194904,0.0,18,56.45,12.0,11.0,0.2572741194486983,Joymoney
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,165135,0.0,19,92.62,13.0,6.0,0.3956127080181543,Срочноденьги
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,196779,0.0,23,95.12,14.0,7.0,0.3956127080181543,До зарплаты
8a92ed53-a1ef-42a6-93a4-00fbe1586be3,Микрокредиты,209044,0.0,24,116.23,15.0,8.0,0.3117283950617284,Credit7
8a9702fd-c547-4b1d-a182-b986ea49d894,Кредиты,170,1.0,4,109.97,1.0,1.0,0.10509554140127389,Совкомбанк
8a9790d0-a1fb-49f8-b2d7-5563826c008f,Кредитные карты,276,1.0,3,0.0,1.0,2.0,0.0006718172657037286,Сбербанк
8a9790d0-a1fb-49f8-b2d7-5563826c008f,Кредитные карты,170,1.0,4,35.21,2.0,1.0,0.14630467571644043,Совкомбанк
8ab3d9d5-32f8-4d72-be45-557ed3c79320,Кредитные карты,276,1.0,1,0.0,1.0,1.0,0.001081081081081081,Сбербанк
8ad966db-f146-4332-8018-22d9c0d06530,Кредиты,170,1.0,1,24.43,1.0,1.0,0.02028740490278952,Совкомбанк
8ad966db-f146-4332-8018-22d9c0d06530,Кредиты,170,0.0,2,0.0,2.0,2.0,0.02028740490278952,Совкомбанк
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,194902,0.0,2,218.02,1.0,11.0,0.04314159292035398,Займер
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,191204,0.0,3,211.31,2.0,4.0,0.08980355472404115,One click money
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,150495,0.0,4,231.78,3.0,12.0,0.02616165560327997,Веб-займ
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,156561,0.0,6,140.7,4.0,3.0,0.0975609756097561,Webbankir
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,165221,0.0,7,193.51,5.0,2.0,0.1395973154362416,Турбозайм
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,165738,0.0,8,300.66,6.0,9.0,0.04459016393442623,Деньги на дом
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,143000,0.0,11,82.42,7.0,1.0,0.1640571817562968,Быстроденьги
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,201603,0.0,12,69.48,8.0,7.0,0.07002518891687658,Деньги сразу
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,194904,0.0,14,82.18,9.0,5.0,0.08365758754863813,Joymoney
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,209119,0.0,15,133.6,10.0,8.0,0.07002518891687658,Надо денег
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,209044,0.0,19,137.18,11.0,6.0,0.08365758754863813,Credit7
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,146714,0.0,25,60.16,12.0,10.0,0.04459016393442623,Е заем
8addde60-a7c2-4f3a-aa0b-80cc96919afe,Микрокредиты,209120,1.0,26,34.64,13.0,13.0,0.02616165560327997,Финмолл
8af16657-f573-4d13-9d59-a112fc403f90,Кредитные карты,276,1.0,1,0.0,1.0,13.0,0.0050062578222778474,Сбербанк
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,194902,0.0,3,218.02,2.0,1.0,0.6514522821576764,Займер
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,191204,0.0,4,211.31,3.0,7.0,0.07002518891687658,One click money
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,150495,0.0,6,231.78,4.0,2.0,0.1891117478510029,Веб-займ
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,165221,0.0,7,193.51,5.0,4.0,0.1395973154362416,Турбозайм
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,143000,0.0,8,82.42,6.0,3.0,0.15895765472312703,Быстроденьги
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,201603,0.0,11,69.48,7.0,11.0,0.02616165560327997,Деньги сразу
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,194904,0.0,13,82.18,8.0,8.0,0.04459016393442623,Joymoney
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,165135,0.0,14,194.75,9.0,5.0,0.12920526572403707,Срочноденьги
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,196779,0.0,17,213.49,10.0,6.0,0.12920526572403707,До зарплаты
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,165596,0.0,21,46.83,11.0,12.0,0.013636363636363636,Монеза
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,165738,0.0,27,300.66,12.0,9.0,0.04314159292035398,Деньги на дом
8af16657-f573-4d13-9d59-a112fc403f90,Микрокредиты,146714,0.0,30,60.16,13.0,10.0,0.03662420382165605,Е заем
8af75049-ab05-4f35-9fd9-5413d332a555,Кредитные карты,276,1.0,1,0.0,1.0,14.0,0.0006718172657037286,Сбербанк
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,194902,0.0,3,0.0,2.0,1.0,0.7345679012345679,Займер
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,191204,0.0,4,248.54,3.0,7.0,0.2779438135086671,One click money
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,150495,0.0,6,278.06,4.0,2.0,0.3956127080181543,Веб-займ
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,165221,0.0,7,198.12,5.0,4.0,0.36498150431565973,Турбозайм
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,143000,0.0,8,128.11,6.0,3.0,0.3956127080181543,Быстроденьги
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,209119,0.0,10,85.27,7.0,8.0,0.2572741194486983,Надо денег
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,201603,0.0,11,102.66,8.0,12.0,0.1640571817562968,Деньги сразу
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,165135,0.0,14,74.88,9.0,5.0,0.33255633255633255,Срочноденьги
8af75049-ab05-4f35-9fd9-5413d332a555,Микрокредиты,196779,0.0,18,116.16,10.0,6.0,0.33255633255633255,До зарплаты
